Clay Interactive	['Clay Interactive', 'Clay Interactive Ltd']
CleanPix	['CleanPix', 'Cleanpix', 'CleanPix Corporation']
Clearwater Paper	['Clearwater Paper', 'Clearwater Paper Corporation', 'Clear Water Paper', 'Clear water paper corporation', 'Clearwater paper', 'Clearwater paper corp', 'NYSE:CLW']
Clifton's Cafeteria	["Clifton's Cafeteria", "Clifton's"]
ClimateWell	['ClimateWell', 'Cliamte Well', 'Climate well', 'Climatewell', 'ClimateWell AB']
Cloaking device	['Cloaking device', 'Cloaking Device', 'Cloaking devices', 'Star Trek cloaking device', 'Metascreen microwave invisibility cloak', 'Ultra-thin invisibility Cloak']
Cloud Imperium Games	['Cloud Imperium Games', 'Foundry 42']
CloudMade	['CloudMade', 'Cloudmade']
Club One	['Club One', 'Club One Fitness']
Clublink	['Clublink', 'ClubLink Enterprises Limited', 'TWC Enterprises Limited']
CMOS	['CMOS', 'CMOS based', 'Complementary metal-oxide-semiconductor', 'Complementary metal-oxide semiconductor', 'CMOS transistor', 'Cmos', 'Complementary Metal Oxide Semiconductor', 'Complimentary Metal Oxide Semiconductor', 'Complementary metal\xe2\x80\x93oxide\xe2\x80\x93semiconductor', 'Complementary metal\xe2\x80\x93oxide semiconductor', 'Complementary-symmetry circuit', 'Complementary symmetry metal oxide semiconductor', 'Complementary metal oxide semiconductor', 'RF CMOS or CMOS RF', 'Complementary-symmetry', 'CMOS logic']
CMS Computers	['CMS Computers', 'Cms computers', 'Fizzbook']
CMX (comics)	['CMX (comics)', 'CMX Manga', 'CMX (manga)']
CNG Processing A/S	['CNG Processing A/S', 'CNG Processing']
Cobb Theatres	['Cobb Theatres', 'Grove 16 & CineBistro 6', 'Lynn Tepper', 'Nicole Oulson', 'Richard Escobar', 'Shooting of Chad Oulson']
Coca-Cola Bottling Company of Northern New England	['Coca-Cola Bottling Company of Northern New England', 'Coca-cola bottling of northern new england']
Coca-Cola Bottling Company United	['Coca-Cola Bottling Company United', 'Coca-Cola Bottling Company, United', 'Coca-Cola Bottling Company United Inc.']
Coca-Cola Içecek	['Coca-Cola I\xc3\xa7ecek', 'Coca-Cola Icecek']
Cockerill-Sambre	['Cockerill-Sambre', 'Cockerill-Ougr\xc3\xa9e', 'Cockerill-Ougr\xc3\xa9e-Providence', 'Cockerill-Ougr\xc3\xa9e-Providence et Esp\xc3\xa9rance Longdoz', 'Cockerill (company)', 'Cockerill-Ougr\xc3\xa9e-Providence-Esp\xc3\xa9rance Longdoz', 'Cockerill-Ougr\xc3\xa9e-Providence-Esp\xc3\xa9rence Longdoz', 'ArcelorMittal Liege', 'Cockerill Works']
CockyBoys	['CockyBoys', 'CockyBoys.com', 'Kyle Majors', 'Sebastian Young', 'Tommy Defendi']
Codeworks	['Codeworks', 'Codeworks, LLC']
COFCO Group	['COFCO Group', 'Cofco', 'COFCO Limited', 'China National Cereals, Oil & Foodstuff Corporation', 'COFCO', 'China National Cereals, Oils and Foodstuffs Corporation', 'COFCO Corporation', 'China National Oils, Foodstuffs and Cereals Corp']
Cogent Systems	['Cogent Systems', 'Cogent Inc.']
Cognita	['Cognita', 'Cognita Schools']
Cogumelo Records	['Cogumelo Records', 'Cogumelo']
Coin (department store)	['Coin (department store)', 'Coin(department store)']
Colégio Anglo Leonardo da Vinci	['Col\xc3\xa9gio Anglo Leonardo da Vinci', 'Colegio Anglo Leonardo da Vinci']
Color Press Group	['Color Press Group', 'Color Press Group d.o.o.', 'Color Press Group d.o.o. Novi Sad']
Colorado Time Systems	['Colorado Time Systems', 'Colorado Display Systems', 'Colorado time systems']
Columbia Asia	['Columbia Asia', 'Columbia Asia Hospital \xe2\x80\x93 Seremban', 'Columbia Asia Hospital \xe2\x80\x93 Taiping', 'Columbia Asia Medical Center \xe2\x80\x93 Puchong', 'Columbia Asia Hospital - Seremban', 'Columbia Asia Hospital - Taiping', 'Columbia Asia Medical Center - Puchong']
Columbia River Knife & Tool	['Columbia River Knife & Tool', 'CRKT', 'Columbia River Knife and Tool']
Com.x	['Com.x', 'Com.X', 'Comx']
Combat Zone (studio)	['Combat Zone (studio)', 'Combat Zone (Studio)', 'Dion Giarrusso', 'Filly Films', 'Filly Films (studio)']
Comix-ART	['Comix-ART', 'Comix-art', 'Comix Art']
Commerce Insurance Group	['Commerce Insurance Group', 'American Commerce Insurance Company', 'Commerce West Insurance Company', 'State-Wide Insurance Company', 'The Commerce Insurance Company', 'Commerce Group, Inc.', 'Commerce Group']
Community Hospice of Northeast Florida	['Community Hospice of Northeast Florida', 'Community hospice of northeast florida']
Community Impact Newspaper	['Community Impact Newspaper', 'John Garrett (publisher)']
COMO Connect	['COMO Connect', 'History of COMO Connect', 'Columbia Transit']
Compagnie Financière Edmond de Rothschild	['Compagnie Financi\xc3\xa8re Edmond de Rothschild', 'Compagnie Financiere Edmond de Rothschild']
Companhia Zaffari	['Companhia Zaffari', 'Zaffari']
Compañía Logística de Hidrocarburos	['Compa\xc3\xb1\xc3\xada Log\xc3\xadstica de Hidrocarburos', 'Compania Logistica de Hidrocarburos']
Comparative effectiveness research	['Comparative effectiveness research', 'Comparative Effectiveness', 'Comparative-Effectiveness Research', 'Comparative effectiveness']
Comparethemarket.com	['Comparethemarket.com', 'Comparethemeerkat.com', 'Compare the Market', 'A Simples Life', 'Compare the Market.com', 'Khalaf Mongis', 'Meerkovo', 'Aleksander the Meerkat', 'Alexander the Meerkat']
Compile Heart	['Compile Heart', 'Black Rose Valkyrie', 'Galapagos RPG']
Compugen Inc.	['Compugen Inc.', 'Compugen (Canadian company)', 'Compugen Inc. (Canadian company)']
ComRes	['ComRes', 'Comres', 'Com Res']
Comsec Consulting	['Comsec Consulting', 'Comsec Consulting Ltd.']
Conair Corporation	['Conair Corporation', 'BaByliss', 'Babyliss', 'Associated Mills', 'Associated Mills, Inc.', 'Pollenex Corp']
Concrete Industry Management	['Concrete Industry Management', 'Concrete Industry Management (CIM)']
Concur Technologies	['Concur Technologies', 'Concur Technologies, Inc.', 'TripIt', 'Concur']
Condomman.com	['Condomman.com', 'CondomMan']
Congo Grille	['Congo Grille', 'Congo Grill']
Conister	['Conister', 'Conister Financial Group']
Connexions (agency)	['Connexions (agency)', 'Connexions agency', 'Connexions Direct', 'Connexions Partnerships']
Consonus	['Consonus', 'StraTech']
Constant Contact	['Constant Contact', 'Constant Contact, Inc.']
Constanța Shipyard	['Constan\xc8\x9ba Shipyard', 'Constanta Shipyard', 'Constan\xc5\xa3a Shipyard']
Constanța South Container Terminal	['Constan\xc8\x9ba South Container Terminal', 'Constanta South Container Terminal', 'Constan\xc5\xa3a South Container Terminal']
Consumer Cellular	['Consumer Cellular', 'Consumer cellular']
Container Corporation of India	['Container Corporation of India', 'Container corporation of india']
Continental Air Services, Inc	['Continental Air Services, Inc', 'Continental Air Services Inc']
Convair	['Convair', 'Consolidated Vultee Aircraft Corporation', 'CONVAIR', 'Consolidated-Vultee', 'Consolidated Vultee', 'Consolidated Vultee Aircraft', 'The Consolidated Vultee Aircraft Corporation', 'Consolidated-Vultee Aircraft Corporation']
Convenience store	['Convenience store', 'Convenience shop', '\xf0\x9f\x8f\xaa', 'CTN (retail)', 'Kwikmart', 'Kirana store', 'Kombini', 'Combini', 'Conbini', 'Konbini', 'Convenient store', 'Corner store', 'Convenience Store', 'Convenient store clerk', 'Convenience Stores in Singapore', 'Convenience stores in Singapore', 'CTN retail', 'Convenience stores', 'Party store', 'Corner shop', 'Convenient stores', 'Minimarket']
Conventional superconductor	['Conventional superconductor', 'Conventional superconductors']
Cooperative Research Centre for Advanced Composite Structures	['Cooperative Research Centre for Advanced Composite Structures', 'ACS Australia', 'CRC-ACS', 'CRC for Advanced Composite Structures', 'Co-operactive Research Centre for Advanced Composite Structures', 'Co-operative research centre for advanced composite structures', 'Composite crc', 'Composites CRC']
Copel	['Copel', 'Companhia Paranaense de Energia', 'Companhia Paranaense de Energia (COPEL)']
Copenhagen (tobacco)	['Copenhagen (tobacco)', 'Copenhagen Snuff', 'Copenhagen tobacco']
Cordis (medical)	['Cordis (medical)', 'Cordis Cardiac and Vascular Institute']
CoreSite	['CoreSite', 'CoreSite Realty', 'CoreSite Realty Corporation']
Corexcel	['Corexcel', 'Corexcel (company)']
Corporation for Public Broadcasting	['Corporation for Public Broadcasting', 'Corporation for public broadcasting', 'The Corporation for Public Broadcasting', 'Corporation For Public Broadcasting', 'Corporation for Public Broadcasting (CPB)']
Cosan	['Cosan', 'Cosan SA', 'Cosan SA Industria e Comercio', 'Cosan Limited']
Cosmi Americo & Figlio	['Cosmi Americo & Figlio', 'Cosmi, Americo & Figlio']
Cosmi Corporation	['Cosmi Corporation', 'ValuSoft', 'COSMI']
Cosmic Circuits	['Cosmic Circuits', 'Cosmic circuits']
Cosmological constant	['Cosmological constant', 'Cosmic energy (General theory of relativity)', "Einstein's cosmological constant", 'Cosmological Constant', 'Cosmic constant', "Einstein's big blunder", 'Cosmological term', 'Cosmological constants']
CoStar Group	['CoStar Group', 'CoStar', 'Apartments.com']
Countryside Properties	['Countryside Properties', 'Countryside plc']
Courage Brewery	['Courage Brewery', 'Courage (brewery)', 'Courage, Barclay, Simonds & Co', 'Courage, Barclay & Co', 'Courage, Barclay & Simonds', 'Courage & Co', 'Courage & Donaldson', 'Directors beer', 'George,the Hofmeister Bear', 'Courage Bitter']
Courage Marine Group	['Courage Marine Group', 'Courage Marine Group Limited']
Court of Audit of Slovenia	['Court of Audit of Slovenia', 'Court of Audit (Slovenia)', 'Court of Audit of the Republic of Slovenia']
Cows Creamery	['Cows Creamery', 'Cows (ice cream)', 'Cows (ice cream parlor)', "Cow's"]
CoxHealth	['CoxHealth', 'Cox Monett', 'Cox North', 'Cox South', 'Cox Walnut Lawn']
Coyne et Bellier	['Coyne et Bellier', 'Coyne & Bellier']
CPCS Transcom Limited	['CPCS Transcom Limited', 'CPCS transcom', 'CPCS Transcom']
CPG (marketing agency)	['CPG (marketing agency)', 'Creative Producers Group']
CRDB Bank	['CRDB Bank', 'CRDB']
Credit Karma	['Credit Karma', 'Credit karma', 'CreditKarma', 'Creditkarma']
Credit Union 1 (Illinois)	['Credit Union 1 (Illinois)', 'Credit Union 1 - Illinois']
Creole Petroleum Corporation	['Creole Petroleum Corporation', 'Creole Petroleum']
Crescent (brand)	['Crescent (brand)', 'Crescent Brand Tools', 'Crescent (tools)', 'Crescent Tool Company']
Crescent Capital Group	['Crescent Capital Group', 'TCW/Crescent Mezzanine', 'Canterbury Mezzanine Capital', 'Crescent Capital Partners', 'TCW Capital', 'TCW Mezzanine']
Crestline Hotels & Resorts	['Crestline Hotels & Resorts', 'Crestline Hotels']
Critical Links	['Critical Links', 'Critical-Links (disambiguation)', 'Edgebox (disambiguation)']
Crittall Windows	['Crittall Windows', 'Crittall', 'Crittall Windows Ltd']
Crónica Electrónica	['Cr\xc3\xb3nica Electr\xc3\xb3nica', 'Cronica Electronica']
CronLab	['CronLab', 'Cron Lab', 'Cron lab', 'Cronlab']
Crop rotation	['Crop rotation', 'Rotation crop', 'Fallowing', 'Crop Rotation', 'Three-Field System', 'Four-field crop rotation', 'Four-field system', 'Four Field Crop Rotation', 'Four field system', 'Fallow-ground', 'Fallow', 'Rotation of crops', 'Norfolk Four-Course System', 'Break crop', 'Fallow land', 'Fallowing for water conservation', 'Crop sequencing', 'Crop variation', 'Crops, course of', 'Fallow farmland', 'Fallowing of land', 'Fallow ratio', 'Idle farmland']
Crossroad Publishing Company	['Crossroad Publishing Company', 'The crossroad publishing company']
Crowdspring	['Crowdspring', 'CrowdSPRING']
Crowe Clark Whitehill	['Crowe Clark Whitehill', 'Horwath Clark Whitehill']
Crowe Horwath	['Crowe Horwath', 'Crowe Chizek']
Crown Assets Distribution	['Crown Assets Distribution', 'Crown Assets Disposal Corporation', 'Crown Assets Corporation']
Crown International	['Crown International', 'Crown Audio', 'Crown International, Inc', 'Crown International, Incorporated', 'Crown International Inc', 'Crown International Incorporated', 'Crown international']
Crunchyroll	['Crunchyroll', 'Crunchy Roll', 'VRV', 'Crunchyroll.com', 'CrunchyRoll', 'Crunchyroll News']
Cruz y Ortiz	['Cruz y Ortiz', 'Antonio Cruz Villal\xc3\xb3n']
Cryptography	['Cryptography', 'Cryptographic systems', 'Declarative Security System', 'Cryptography Notes', 'Secret code', 'Code making', 'Cryptography Classification', 'Codes and ciphers', 'CryptographY', 'Cryptographer', 'Cryptographic', 'CryptologY', 'Cryptology', 'Cyptography', 'Decrypting', 'Computer Cryptology', 'Decryption', 'Cryptographic Systems', 'Applied Cryptography', 'Applied cryptography', 'Polygraphia', 'Mathematical cryptography', 'Kriptografia']
Crystal-Eizou	['Crystal-Eizou', 'Crystal-Eiz\xc5\x8d', 'Crystal Image']
CrystalGraphics	['CrystalGraphics', 'Crystalgraphics']
CSG Holding	['CSG Holding', 'CSG Holding Limited', 'China Southern Glass', 'China Southern Glass Holding', 'China Southern Glass Holding Limited']
CSGH	['CSGH', 'China Sun Group', 'China Sun Group High-Tech Co.']
Cubicle 7	['Cubicle 7', 'Cubicle 7 Entertainment']
Cumulonimbus cloud	['Cumulonimbus cloud', 'Anvil Dome', 'Anvil dome', 'Cumulonimbus', 'Thundercloud', 'Thunderhead (cloud)', 'Cumulo-nimbus', 'Cumulo nimbus', 'Anvil clouds', 'Culmuno-numbus', 'CuNim', 'Cumulonimbus clouds', 'Cu-nimb', 'Cu nimb']
Cups 'n Strings	["Cups 'n Strings", 'Cups n strings']
Currys	['Currys', 'Currys-iShop', 'Currys i-shop', "Curry's"]
Cutter Laboratories	['Cutter Laboratories', 'Cutter incident', 'Cutter Incident']
CyberArk	['CyberArk', 'Cyber-Ark']
CyberLink	['CyberLink', 'CyberLink Corp.', 'Cyberlink', 'CyberLink DVD Suite', 'Power2Go']
Cybex International	['Cybex International', 'Cybex']
Cygnus Solutions	['Cygnus Solutions', 'Cygnus Support']
Cynapsus Therapeutics	['Cynapsus Therapeutics', 'Cannasat Therapeutics', 'Cynapsus Therapeutics Inc.']
Cypress Group	['Cypress Group', 'The Cypress Group']
D-Box Technologies	['D-Box Technologies', 'D-BOX', 'D-BOX Technologies', 'Dbox', 'D-Box', 'D-Box Technologies Inc.']
D3 Security Management Systems	['D3 Security Management Systems', 'D3 security']
Dachan Food (Asia)	['Dachan Food (Asia)', 'Dachan Food (Asia) Limited']
Daegu-Gyeongbuk Free Economic Zone	['Daegu-Gyeongbuk Free Economic Zone', 'DGFEZ']
Dah Chong Hong	['Dah Chong Hong', 'DCH', 'Dah Chong Hong Holdings', 'Dah Chong Hong Holdings Limited', 'Hang Chong Investment', 'Hang Chong Investment Company', 'Hang Chong Investment Company Limited', 'DCH (disambiguation)']
Daher	['Daher', 'DAHER']
Daimler AG	['Daimler AG', 'DaimlerChrysler', 'Daimler Chrisler', 'Daimlerchrysler', 'DiamierChrysler', 'Daimler Chrysler AG', 'Daimler Chrysler', 'Daimler-Chrysler', 'Diamler-Chrysler', 'DiamlerChrysler', 'Diamler Chrysler', 'DaimlerChrysler AG', 'Chrysler SRT', 'Daimler Crysler', 'Daimler Buses North America', 'Daimler Trucks', 'Daimler-Benz InterServices AG (Debis)', 'Chrysler AG', 'DaimlerChrysler Corporation AG']
Daimler Trucks North America	['Daimler Trucks North America', 'Daimler Trucks North America LLC']
Dairy	['Dairy', 'Dairies', 'Dairy farmer', 'Milking machines', 'Dairy industry', 'Dairy Farming', 'Dairying', 'Dairy farms', 'Milking machine', 'Milk machine', 'Dairy machinery', 'Milk production', 'Dairymaid', 'Dairyman', 'Dairymen', 'Dairywoman', 'Dairywomen', 'Diary farming', 'Milking cows', 'Big milk', 'Milk industry', 'Dairy company', 'Milking Cows', 'Milking Machine', 'Milking parlour', 'Milking parlor', 'Dairy production']
Dairyland Canada	['Dairyland Canada', 'Dairyworld Foods', 'Agrifoods International Cooperative Ltd']
Dakshin Gujarat Vij Company	['Dakshin Gujarat Vij Company', 'Dakshin Gujarat vij company limited', 'DGVCL', 'Dakshin Gujarat Vij', 'Dakshin Gujarat Vij Company Ltd.']
Dalarnas Tidningar	['Dalarnas Tidningar', 'Dalarnas Newspapers']
Dalian Port (PDA) Company	['Dalian Port (PDA) Company', 'Dalian Port (PDA) Company Limited']
Dalian Shipbuilding Industry Company	['Dalian Shipbuilding Industry Company', 'Dalian Shipyard']
Daman (health insurance company)	['Daman (health insurance company)', 'Daman, National Health Insurance Company']
DanceBrazil	['DanceBrazil', 'Dance Brazil', 'Dancebrazil']
Daniel Smith (art materials)	['Daniel Smith (art materials)', "Daniel Smith Artists' Materials"]
Danieli Automation	['Danieli Automation', 'Danieli automation']
Dansk International Designs	['Dansk International Designs', 'Dansk International Designs, Ltd.', 'Dansk Designs']
Darjeeling tea	['Darjeeling tea', 'Darjeeling Tea', 'Darjeeling tea (oolong)', 'Darjeeling tea (white)', 'D\xc4\x81rjili\xe1\xb9\x81 tea', 'D\xc4\x81rj\xc4\xabli\xe1\xb9\x85 tea', 'Second flush Darjeeling tea', 'Darjeeling oolong']
Darley Stud	['Darley Stud', 'Dalham Hall Stud', 'Kildangan Stud', 'Darley stud']
Dash (boutique)	['Dash (boutique)', 'D-A-S-H']
Datapipe	['Datapipe', 'DataPipe']
Dataware Games	['Dataware Games', 'Dataware']
Daticon EED	['Daticon EED', 'EED Inc.']
Davenport Citibus	['Davenport Citibus', 'Davenport CitiBus']
David Production	['David Production', 'David production']
David Rowell & Co.	['David Rowell & Co.', 'David Rowell & Co']
David's Supermarkets	["David's Supermarkets", "David's Supermarket", "David's Supermarkets, Inc."]
Davis Brody Bond	['Davis Brody Bond', 'Davis Brody Bond Aedas', 'Davis Brody Bond, LLP']
Davison Design & Development	['Davison Design & Development', 'Davison Associates']
Dawood Group	['Dawood Group', 'Dawood group', 'Dawood Group of Companies']
Daylight saving time	['Daylight saving time', 'Y2K7 problem', 'Day light saving', 'Daylights Savings Time', 'Spring ahead, fall back', 'Spring forward, fall back', 'Daylight time', 'Daylight savings', 'Daylight savings time', 'Daylight Saving', 'Daylight saving', 'Daylight Savings Time', 'Daylight Saving Time', 'Day light savings time', 'Day Light Saving Time', 'Day light saving time', 'Summer Daylight Saving Time', 'Summer daylight saving time', 'Daylight Savings', 'Daylight-saving time', 'Time change', 'Daylight savins time', 'Daylight Saving time', 'Daylight Savings time', 'Y2K7', 'DST time', 'Year 2007 problem', 'Daylight Saving Association', 'Summer time', 'British daylight savings time', 'Irish daylight saving time', 'Daylight savings time overlap', 'Daylight Summer Time', 'DST']
Dayton Ballet	['Dayton Ballet', 'Dayton Ballet School']
DB AutoZug	['DB AutoZug', 'SyltShuttle', 'DB AutoZug GmbH']
De Arbeiderspers	['De Arbeiderspers', 'Arbeiderspers']
De Beers	['De Beers', 'DeBeer', 'De Beers Diamond Jewellers', 'A Diamond is Forever', 'De Beers Group', 'DeBeers', 'De Beers Mining Company', 'De Beers Consolidated Mines', 'De Beers LV', 'DeBeers Group', 'Debeers', 'DeBeers Diamond Corporation', 'DeBeers Industrial Diamonds', 'DeBeers industrial diamonds', 'Monopros', 'Frances Gerety', 'De beers', 'De Beers Canada', 'De Beers corporation', 'De Beers Consolidated Mines, Ltd.', 'De Beers Consolidated Mines Limited', 'De Beers Industrial Diamond', 'The De Beers Group of Companies']
Deacons (law firm)	['Deacons (law firm)', 'Deacons (lawyers)', 'Deacons (Law firm)', 'Deacons (Lawyers)', 'Deacons (law)', 'Deacons lawyers']
Dead Oceans	['Dead Oceans', 'Dead Oceans Records']
Dean Markley USA	['Dean Markley USA', 'Blue Steel guitar strings', 'Blue steel strings', 'Dean Markley', 'Dean Markley Strings, Inc.', 'Dean Markley Strings']
Debiopharm	['Debiopharm', 'Debiopharm Group']
Deca (journalism collective)	['Deca (journalism collective)', 'Deca (Journalism Collective)']
Deccan 360	['Deccan 360', 'Deccan360', 'Deccan Air Cargo']
DeepRootLinux	['DeepRootLinux', 'DeepRoot Linux']
Defense Systems	['Defense Systems', 'JSC Defense Systems']
Delfont Mackintosh Theatres	['Delfont Mackintosh Theatres', 'Delfont Mackintosh']
